session_id,started_at,ended_at,end_reason,total_cost_usd,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_tokens,models,git_branch
55f010ed-c369-4bdf-aa0a-d0ce344ad72c,2026-05-31T01:47:04.371Z,2026-05-31T01:54:54.137Z,backfill,0.370611,10082,24307,97563,1165834,1297786,claude-sonnet-4-6,main
77577294-7943-459a-b2e9-729674c1a710,2026-06-03T02:44:25.921Z,2026-06-03T02:48:09.858Z,backfill,0.615993,126,6553,89462,1121578,1217719,claude-opus-4-7,main
1bd5adb8-1d90-4fe8-9fb9-9660feda9b17,2026-06-02T04:21:36.978Z,2026-06-02T04:21:37.269Z,backfill,ERROR,0,0,0,0,0,,main
bd95da31-7fa1-43a7-9300-d686302ed81b,2026-05-30T01:09:42.387Z,2026-05-30T01:40:55.016Z,backfill,0.538154,11284,13908,183833,1332239,1541264,claude-sonnet-4-6,main
5334ad6a-f2ab-4721-b306-cbf5fe3edf3f,2026-05-28T07:38:42.812Z,2026-05-29T00:06:14.576Z,backfill,7.045278,11459,254457,1707093,16164397,18137406,"<synthetic>,claude-sonnet-4-6",main
e4945b22-4a87-4190-b6a3-520a4d3e73f6,2026-06-02T04:22:29.588Z,2026-06-02T04:42:03.603Z,backfill,1.369459,2792,59413,132281,4742396,4936882,claude-sonnet-4-6,main
3d93de4d-9ec9-4e66-95e4-569096952601,2026-05-27T03:36:01.299Z,2026-05-27T04:03:39.767Z,backfill,0.742473,61,12361,147874,730611,890907,claude-sonnet-4-6,main
0fe9d65c-1c2e-41de-a0e3-9edafd9ed687,2026-05-29T01:23:01.644Z,2026-05-29T02:50:39.161Z,backfill,3.232842,23559,53340,996382,6232211,7305492,claude-sonnet-4-6,main
4bd86aff-0047-4814-8a20-8faceb34375d,2026-06-03T06:34:06.450Z,2026-06-03T06:47:45.135Z,backfill,1.248505,101,15345,194060,1293435,1502941,claude-opus-4-7,sf_businesscapability-29
ed184a48-18ab-4530-8f51-e7c7a998033d,2026-06-03T10:07:05.426Z,2026-06-03T10:13:42.316Z,backfill,0.961799,86,12430,98538,1427881,1538935,claude-opus-4-7,sf_businesscapability-31
2a110ca4-500c-4f47-9dcf-cd3814fd9bf5,2026-06-02T02:32:56.201Z,2026-06-02T02:39:46.270Z,backfill,0.780688,3906,21695,82213,998991,1106805,claude-opus-4-7,sf_businesscapability-3
a79e78ae-374f-47d2-865e-51a375eb5280,2026-06-02T22:36:10.803Z,2026-06-02T22:39:54.257Z,backfill,0.607943,35,10972,124161,357870,493038,claude-opus-4-7,feature/sf_businesscapability-22
2078b055-5eca-4c29-a7f5-6b325580e01c,2026-05-30T23:52:32.762Z,2026-05-31T00:06:01.082Z,backfill,0.648793,3154,60230,147580,1126410,1337374,claude-sonnet-4-6,main
bba14cdc-bd3e-4a4f-9b93-e3f18407f1ce,2026-06-03T09:16:47.528Z,2026-06-03T09:22:00.902Z,backfill,0.256940,39,1893,40449,301921,344302,claude-opus-4-7,sf_businesscapability-30
95b2081d-8b73-4d46-8cf7-909c582a683c,2026-06-03T01:37:36.129Z,2026-06-03T02:33:13.754Z,backfill,0.511292,149,6186,111217,575497,693049,claude-opus-4-7,sf_businesscapability-23
45cb9cb3-1322-4fe3-8fa6-bf27d341499e,2026-05-26T04:47:38.919Z,2026-05-26T05:03:57.598Z,backfill,0.477054,743,4188,209732,410331,624994,claude-sonnet-4-6,main
b2f54d58-3949-4ca5-887a-6329323c74d7,2026-05-28T06:51:39.360Z,2026-05-28T08:47:08.946Z,backfill,1.038174,3301,25621,468270,1647308,2144500,claude-sonnet-4-6,main
69d8bee4-7d66-470e-a187-6ac1e7a5c34a,2026-05-31T01:40:50.295Z,2026-05-31T01:49:32.812Z,backfill,0.304060,58,5803,52522,947373,1005756,claude-sonnet-4-6,main
d3973589-36dd-4130-acff-3ab8db43c452,2026-06-03T03:28:25.560Z,2026-06-03T03:41:27.152Z,backfill,1.179122,15553,13627,143034,1600361,1772575,claude-opus-4-7,sf_businesscapability-34
64083b48-ed03-4562-8b74-2aea31d2b391,2026-05-26T23:33:14.050Z,2026-05-27T02:56:32.660Z,backfill,1.749103,147,32400,381763,2880668,3294978,claude-sonnet-4-6,main
b8e3fee9-5ffc-4a53-857f-aba8f645dc41,2026-05-31T04:08:58.007Z,2026-05-31T06:19:22.283Z,backfill,0.964231,719,34851,185316,2156159,2377045,claude-sonnet-4-6,main
bae7bad4-7221-480c-91bd-b79912fbbbbf,2026-06-04T01:09:52.369Z,2026-06-04T01:19:51.146Z,backfill,1.464110,65,22116,129906,2401468,2553555,"<synthetic>,claude-opus-4-7",sf_businesscapability-32
b8a52b50-0ecd-4780-a4cb-67ba67060c4c,2026-05-27T05:30:07.936Z,2026-05-27T08:44:22.445Z,backfill,1.274627,3333,40826,436968,2924231,3405358,claude-sonnet-4-6,main
ad8c657a-89f8-4cdf-bf0a-ab7578344aac,2026-06-03T09:38:08.117Z,2026-06-03T09:45:04.686Z,backfill,1.989706,69,26010,212437,2425563,2664079,claude-opus-4-7,main
15abafad-5993-406e-9577-3b454d17e456,2026-05-30T00:58:59.944Z,2026-05-30T00:59:35.963Z,backfill,0.085071,8,806,31518,52475,84807,claude-sonnet-4-6,main
29e6be89-7b8d-4d0f-b5da-4ab6f083536a,2026-05-26T01:41:09.411Z,2026-05-26T04:00:24.112Z,backfill,5.935789,1203,206353,1901878,6234418,8343852,claude-sonnet-4-6,main
a05b6684-7bcd-4d7f-9b9d-6ae1b17d6c6f,2026-05-30T09:03:59.630Z,2026-05-30T09:05:24.565Z,backfill,0.186165,23,2853,39403,443758,486037,claude-sonnet-4-6,main
12115efe-7cf6-4371-9f90-aa448e08dd43,2026-05-31T02:10:24.606Z,2026-05-31T02:23:08.205Z,backfill,0.777676,5087,22300,101965,2402222,2531574,claude-sonnet-4-6,main
3958a989-e57f-4f0b-b2cb-405db21b6416,2026-05-27T05:01:58.234Z,2026-05-27T05:29:44.961Z,backfill,0.882852,7142,52338,172439,2215672,2447591,claude-sonnet-4-6,main
47a09805-d594-4281-a957-7cebc3a372a9,2026-05-29T07:03:01.817Z,2026-05-29T07:09:52.327Z,backfill,0.490069,7252,24711,91440,1692235,1815638,claude-sonnet-4-6,main
38e314c8-b9f5-4e23-8852-6cfa49e62c47,2026-06-02T03:12:49.565Z,2026-06-02T03:24:48.421Z,backfill,1.469428,1662,30796,124736,2760104,2917298,claude-opus-4-7,main
ab2c8c66-0a63-47a1-8ddf-4709f161e66f,2026-06-02T05:18:45.393Z,2026-06-02T05:18:57.740Z,backfill,0.213083,12,498,108132,43886,152528,claude-sonnet-4-6,main
9566b584-f686-4009-94ba-51516342f345,2026-05-28T05:29:11.786Z,2026-05-28T07:00:35.763Z,backfill,0.425195,154,6750,101205,737271,845380,claude-sonnet-4-6,main
f1971789-c1c2-4779-98ad-3fb84e213080,2026-05-29T06:43:52.485Z,2026-05-29T07:02:47.892Z,backfill,0.852758,14455,57896,190502,2958827,3221680,claude-sonnet-4-6,main
4d9d1528-ca3f-421b-ba92-8d934f73c3b5,2026-06-01T22:48:15.223Z,2026-06-01T23:37:11.065Z,backfill,0.687204,1766,20750,104784,2047763,2175063,claude-sonnet-4-6,sf_businesscapability-2
e2e7990a-f86e-4e9d-aa2f-551ff0aaf1d1,2026-05-28T07:00:41.057Z,2026-05-28T07:33:41.394Z,backfill,2.554985,4166,65432,453269,8909369,9432236,claude-sonnet-4-6,main
5c1fc9a1-686f-42b0-a8b1-9dad5d114ea8,2026-05-28T02:41:30.427Z,2026-05-28T05:26:07.122Z,backfill,3.811039,11427,93441,1343204,7224699,8672771,claude-sonnet-4-6,main
78da829c-394c-4e8d-afa7-d4d61e3fe425,2026-06-02T01:52:58.417Z,2026-06-02T02:33:50.599Z,backfill,4.073494,1260,48524,689089,7114087,7852960,claude-opus-4-7,main
1c70e21d-2c7c-421e-ba1a-d8ee70fb54a5,2026-06-02T09:23:39.600Z,2026-06-02T10:00:59.966Z,backfill,2.884790,7357,40176,468357,4504957,5020847,claude-opus-4-7,main
a9b1c452-73ad-48c1-8700-2e8891819d35,2026-05-31T00:20:05.388Z,2026-05-31T00:35:13.065Z,backfill,0.806022,202,28781,262381,1931248,2222612,claude-sonnet-4-6,main
b8b87889-3e8c-4e28-b279-9ed2676c851e,2026-05-31T06:20:41.107Z,2026-05-31T06:28:56.483Z,backfill,0.395066,39,18592,64836,765323,848790,claude-sonnet-4-6,main
3ab96517-2407-4ce1-a7a0-af8a5e04fc2a,2026-05-27T02:57:25.054Z,2026-05-27T03:02:15.044Z,backfill,0.524699,48,19087,126341,1289805,1435281,claude-sonnet-4-6,main
ab551592-6e5b-4ae6-9b55-511db794f5dc,2026-06-02T09:15:05.818Z,2026-06-02T09:23:00.225Z,backfill,0.860099,74,24019,65176,1224641,1313910,claude-opus-4-7,main
24192d37-7629-4eaa-9078-f0d43ebff988,2026-06-03T09:29:46.766Z,2026-06-03T09:37:43.452Z,backfill,1.276378,109,19425,152607,2115022,2287163,claude-opus-4-7,sf_businesscapability-30
51efc20e-e6ad-4b14-a358-f2421e5c743e,2026-06-03T01:20:04.588Z,2026-06-03T01:52:31.253Z,backfill,4.858051,510,68117,701778,10188166,10958571,claude-opus-4-7,sf_businesscapability-23
0778db78-e735-4254-97de-8bd34f14ede3,2026-06-03T03:35:04.388Z,2026-06-03T03:35:04.697Z,backfill,ERROR,0,0,0,0,0,,main
d2291179-9493-424a-accf-a381a591bc56,2026-05-31T09:18:38.523Z,2026-05-31T09:25:42.173Z,backfill,0.451521,72,13880,44165,1472603,1530720,claude-sonnet-4-6,main
80c46aaf-3266-4a81-884e-de6421cb6e51,2026-06-03T07:58:23.806Z,2026-06-03T08:38:52.429Z,backfill,3.905128,151,67497,347664,5712185,6127497,claude-opus-4-7,sf_businesscapability-30
ee0871b8-e0e7-4ecf-a3c6-6c1bf48e15e7,2026-06-02T05:35:29.984Z,2026-06-02T05:43:41.390Z,backfill,0.864052,87,17883,117461,1240125,1375556,claude-opus-4-7,sf_businesscapability-14
21faba89-043a-47d0-b036-25c577c30e78,2026-05-26T09:44:14.251Z,2026-05-26T10:06:16.008Z,backfill,0.864792,943,28710,131526,2646570,2807749,claude-sonnet-4-6,main
3d6b34d3-2354-4c46-b615-18b53f8e59bf,2026-06-01T23:11:24.299Z,2026-06-01T23:36:25.716Z,backfill,0.453208,2415,8228,184913,835280,1030836,claude-sonnet-4-6,sf_businesscapability-2
668792ff-5336-46ae-ac6c-5725496624cf,2026-06-03T04:50:51.435Z,2026-06-03T04:52:29.089Z,backfill,0.285507,27,1286,60460,206737,268510,claude-opus-4-7,sf_businesscapability-29
d29ce9cb-3610-4d6d-a8b7-232379d7b702,2026-06-01T21:56:14.829Z,2026-06-02T01:52:53.669Z,backfill,9.604782,437,118916,2002606,20206863,22328822,claude-sonnet-4-6,main
578f8d74-2064-4dff-b4f5-7c83289099c3,2026-06-02T05:56:12.701Z,2026-06-02T07:02:18.005Z,backfill,11.114467,1152,98494,546439,18232443,18878528,claude-opus-4-7,main
65974676-f4d4-48eb-b790-6ca88a4f6829,2026-05-30T02:47:05.883Z,2026-05-30T06:17:18.860Z,backfill,4.346736,8278,121393,1062727,7545950,8738348,claude-sonnet-4-6,main
96e5d87d-6e4d-4591-b630-e21082b71b63,2026-06-03T08:40:49.109Z,2026-06-03T09:17:23.403Z,backfill,2.542061,43131,34757,484749,2636597,3199234,claude-opus-4-7,sf_businesscapability-30
b29cd57c-25b4-46a4-8b88-f87e357b91ca,2026-05-25T23:13:03.088Z,2026-05-25T23:23:52.794Z,backfill,0.337493,42,4477,148208,510658,663385,claude-sonnet-4-6,main
86bf15da-a891-4383-b160-e99c4ab95db3,2026-05-25T10:21:47.015Z,2026-05-25T22:22:47.900Z,backfill,0.945253,3757,49142,281140,1216200,1550239,claude-sonnet-4-6,main
5293224e-2ff8-4222-ac23-0cfcc77ed2ea,2026-06-02T01:07:08.999Z,2026-06-02T01:08:38.163Z,backfill,0.284552,26,4167,142623,519228,666044,claude-sonnet-4-6,sf_businesscapability-3
e1c97efe-d3b0-42e7-bd83-450c4c7e36b7,2026-06-01T10:43:47.972Z,2026-06-01T21:54:47.264Z,backfill,0.401945,74,7513,110135,959308,1077030,claude-sonnet-4-6,main
041d4f71-0105-4a4d-bc52-de794953f826,2026-05-30T06:40:15.517Z,2026-05-30T07:42:16.251Z,backfill,0.572604,30,17656,141593,645067,804346,claude-sonnet-4-6,main
4ed8f38b-5428-45ef-ba7a-73533dbe5d21,2026-06-03T00:44:39.891Z,2026-06-03T00:56:27.529Z,backfill,0.677707,363,11460,124240,920316,1056379,claude-opus-4-7,sf_businesscapability-23
f696ac95-1ec8-4e84-baaf-8e1e8d6795bf,2026-06-02T10:01:06.612Z,2026-06-02T22:51:52.616Z,backfill,13.395189,8983,136429,1514153,22852528,24512093,claude-opus-4-7,feature/sf_businesscapability-22
c63608bc-4c37-4622-a81b-62ed3bc2a1e8,2026-05-25T03:57:40.108Z,2026-05-25T03:59:44.864Z,backfill,0.161009,538,3251,63920,422819,490528,claude-sonnet-4-6,main
673f6623-cc32-4a77-a40d-43055b001637,2026-06-02T05:18:03.566Z,2026-06-02T05:20:01.868Z,backfill,0.283117,22,2033,138104,365397,505556,claude-sonnet-4-6,main
6381f7ab-9a3f-40a8-9af6-47cfaa3a0741,2026-05-31T01:20:43.577Z,2026-05-31T01:46:02.838Z,backfill,1.018863,3970,54718,311779,2992558,3363025,claude-sonnet-4-6,main
8b8a695a-b172-4a75-aad2-8d3fbde65ccc,2026-06-02T23:31:53.554Z,2026-06-02T23:41:24.929Z,backfill,0.520720,2617,11825,75407,690425,780274,claude-opus-4-7,sf_businesscapability-23
59cd19c2-6ef2-49ea-a047-134d67290999,2026-05-31T00:37:38.792Z,2026-05-31T00:56:02.614Z,backfill,0.785291,3455,30380,430419,1136362,1600616,claude-sonnet-4-6,main
31db0b1a-facd-4977-b602-5df92d046d39,2026-05-29T07:18:47.604Z,2026-05-29T07:35:47.450Z,backfill,1.016450,8072,32758,138701,3911756,4091287,claude-sonnet-4-6,main
8f98234c-691a-4739-8c7c-857eba72bfcb,2026-06-04T03:03:42.178Z,2026-06-04T03:22:48.371Z,clear,1.101419,160,9698,94633,1260400,1364891,claude-opus-4-7,main
2cbab923-b117-485e-b541-9d92f6be1530,2026-06-04T03:25:03.174Z,2026-06-04T07:18:04.191Z,clear,1.626329,2502,20291,479416,1578699,2080908,claude-opus-4-7,sf_businesscapability-37
e3dc393a-0e42-48e5-804b-7980c6ee658d,2026-06-04T07:20:34.691Z,2026-06-04T07:21:57.210Z,backfill,0.269892,30,2107,37858,327124,367119,claude-opus-4-7,sf_businesscapability-42
c6c5c9ee-b9ba-45f1-a5b1-540992d81259,2026-06-04T07:23:27.310Z,2026-06-04T07:43:40.502Z,clear,1.950481,83,36118,189514,3131044,3356759,claude-opus-4-7,sf_businesscapability-41
0efcc656-cbde-405c-8324-8897151fa4c0,2026-06-05T01:24:16.112Z,2026-06-05T05:22:04.797Z,backfill,1.526986,58,19184,349062,1108330,1476634,claude-opus-4-7,sf_businesscapability-41
a1a028e6-8ef9-49b5-af43-93d923856285,2026-06-05T05:23:28.941Z,2026-06-05T06:31:15.480Z,backfill,3.506907,142,30079,456439,2622902,3109562,claude-opus-4-7,main
77ae970d-d448-4229-907b-1f9dc2449e06,2026-06-05T01:23:06.706Z,2026-06-05T01:23:55.588Z,backfill,0.251567,18,2527,57640,204306,264491,claude-opus-4-7,sf_businesscapability-41
e7fb96ea-365d-4eb1-88fc-088847275f7a,2026-06-05T07:36:44.623Z,2026-06-05T07:52:33.240Z,backfill,1.162606,2558,21422,125190,2341698,2490868,claude-opus-4-7,sf_businesscapability-46
a0584a38-8a10-43af-bc63-4c6f70440fbd,2026-06-04T07:45:16.856Z,2026-06-05T05:22:04.912Z,backfill,12.953167,344,154359,1113359,19846208,21114270,claude-opus-4-7,sf_businesscapability-41
408a8d7f-5c58-4d70-92ea-ffef2b7cccb8,2026-06-05T06:32:15.255Z,2026-06-05T07:59:00.285Z,backfill,7.859019,242,58280,827913,11619195,12505630,claude-opus-4-7,sf_businesscapability-46
ce6574bc-7e10-4433-83be-3d1905336c80,2026-06-06T00:04:51.447Z,2026-06-06T00:27:37.585Z,backfill,1.513222,109,24100,161172,2281621,2467002,claude-opus-4-7,main
22e81109-3033-4718-b8ae-149488a02a7e,2026-06-06T00:28:03.754Z,2026-06-06T01:10:13.234Z,other,1.943376,119,25443,169440,3340495,3535497,claude-opus-4-7,main
e6aecb90-a9bd-4a3a-b8c0-c52aeb1afb0a,2026-06-06T01:12:04.475Z,2026-06-06T01:15:18.283Z,other,0.314109,33,2539,35371,365925,403868,claude-opus-4-7,main
8c18b895-252f-497c-95dd-6c8cda6c17fa,2026-06-06T01:17:16.285Z,2026-06-06T01:32:14.265Z,clear,2.547558,44874,46523,157412,5217218,5466027,claude-opus-4-7,main
151e4dd9-2b9d-430b-b655-9d4f1a575c62,2026-06-06T01:32:18.976Z,2026-06-06T02:19:06.031Z,clear,5.032590,3374,98058,377921,8285597,8764950,claude-opus-4-7,main
63c37d10-dd10-4254-babb-1c120dce05f1,2026-06-06T02:19:37.736Z,2026-06-06T04:32:04.963Z,clear,12.410293,1738,207012,2001525,22378409,24588684,claude-opus-4-7,sf_businesscapability-48
89da2266-1c91-4c64-a7fb-94d079563896,2026-06-06T04:32:42.837Z,2026-06-06T04:42:16.230Z,clear,0.726854,62,12628,179226,1497568,1689484,claude-opus-4-7,sf_businesscapability-48
f12d6e58-55d5-470b-a100-e3dc621ea0d4,2026-06-06T04:42:45.972Z,2026-06-06T04:44:19.912Z,clear,0.616886,23199,3723,50512,730092,807526,claude-opus-4-7,sf_businesscapability-48
5c639aa5-161b-4f0d-b121-bee7091af75e,2026-06-06T06:36:48.390Z,2026-06-06T07:16:31.035Z,clear,6.042024,187,136464,245092,12620541,13002284,claude-opus-4-7,sf_businesscapability-48
1dc6c676-6feb-4516-b495-b0811ccc1c55,2026-06-06T07:43:51.526Z,2026-06-06T21:34:59.846Z,clear,7.103119,167,55605,640296,9161025,9857093,claude-opus-4-7,sf_businesscapability-48
64e53436-7d55-4a6c-be37-8d4af667472b,2026-06-06T21:35:22.449Z,2026-06-06T21:36:01.867Z,clear,0.228224,20,2602,40846,289905,333373,claude-opus-4-7,sf_businesscapability-48
2d89b331-6a58-4c49-adc6-6ec57ed21d16,2026-06-06T21:40:07.158Z,2026-06-06T21:48:30.110Z,clear,1.559087,41,22500,305692,586558,914791,claude-opus-4-7,sf_businesscapability-48
81041428-8197-4c4c-8d54-76ace11594e4,2026-06-06T21:49:33.317Z,2026-06-06T23:07:13.144Z,clear,15.181261,221,84306,893099,12981482,13959108,claude-opus-4-7,sf_businesscapability-48
cec401ed-af7e-4635-849f-a87e26f456d5,2026-06-06T23:07:23.183Z,2026-06-06T23:29:24.637Z,clear,0.960268,62,21030,91779,1279209,1392080,claude-opus-4-7,main
df211192-890b-4f27-a6e3-e76310d8cc1c,2026-06-06T23:29:29.723Z,2026-06-06T23:38:55.469Z,clear,1.393892,15203,34273,171472,2404583,2625531,claude-opus-4-7,main
56b42bc8-8ef4-49f6-b4e5-b217dc4e61df,2026-06-06T23:40:26.765Z,2026-06-06T23:58:54.448Z,clear,4.289273,103,25276,400399,6199862,6625640,claude-opus-4-7,sf_businesscapability-50
a2fbf716-739b-4745-be83-0e5dc02e43b3,2026-06-07T00:02:44.257Z,2026-06-07T06:42:27.250Z,other,1.621171,44,9056,159073,1006861,1175034,claude-opus-4-7,sf_businesscapability-50
38f81825-8a25-4f62-b864-9c5377997692,2026-06-07T06:46:22.060Z,2026-06-07T08:14:15.036Z,clear,2.725856,141,48862,343922,3927328,4320253,claude-opus-4-7,sf_businesscapability-50
a8088989-15f8-4040-b7c7-afc5586d6e3b,2026-06-07T08:15:36.970Z,2026-06-07T08:24:06.614Z,clear,0.730716,51,15912,59340,1137484,1212787,claude-opus-4-7,main
dfece0bd-a4cc-44d5-b02e-1e7f7b969e07,2026-06-07T08:24:26.674Z,2026-06-07T08:50:02.963Z,clear,1.754782,6223,27817,140087,2436926,2611053,claude-opus-4-7,sf_businesscapability-45
53adfe10-ef0b-43fa-a2e6-ed55e7bbbcb6,2026-06-07T08:52:55.691Z,2026-06-07T09:03:02.233Z,clear,3.063063,383,32749,471615,5864680,6369427,claude-opus-4-7,sf_businesscapability-45
0e30c09a-c4f4-4fbd-a5ba-a979a1f97cb9,2026-06-07T09:06:15.712Z,2026-06-07T09:12:30.492Z,clear,1.542527,65,12276,69262,1574219,1655822,claude-opus-4-7,sf_businesscapability-45
7b0deb40-f081-4ce0-a34d-c315550d35c7,2026-06-07T09:12:39.768Z,2026-06-07T09:13:11.598Z,clear,0.219055,17,1277,38569,191504,231367,claude-opus-4-7,sf_businesscapability-45
d9faa45d-977d-4a82-a909-936af9e0a17b,2026-06-07T09:13:38.905Z,2026-06-07T10:39:57.551Z,other,1.609523,84,19308,347580,1641412,2008384,claude-opus-4-7,sf_businesscapability-45
22ee0c25-e8b0-4450-84be-b626198d41ad,2026-06-07T10:40:03.712Z,2026-06-07T10:50:07.290Z,clear,0.971395,61,20174,103774,1809829,1933838,claude-opus-4-7,sf_businesscapability-57
2cd91304-37b6-410c-9187-dfdcad4a36c7,2026-06-07T10:45:01.035Z,2026-06-07T11:11:17.949Z,other,0.242323,24,2100,64758,54576,121458,claude-opus-4-7,sf_businesscapability-57
af383728-cac0-4359-a184-2752dba4e181,2026-06-07T11:00:37.748Z,2026-06-07T11:54:19.536Z,clear,8.700411,207,146912,842553,15165702,16155374,claude-opus-4-7,sf_businesscapability-57
da10ea1d-941a-4c7e-809d-7d63dc1b5ce2,2026-06-07T11:24:22.540Z,2026-06-07T11:32:08.043Z,clear,0.757436,43,9766,96963,1036717,1143489,claude-opus-4-7,sf_businesscapability-57
b280d033-29bd-440e-9d16-27ecb273d7cf,2026-06-07T11:32:22.401Z,2026-06-07T11:42:28.575Z,other,1.725761,1207,21167,124445,3293753,3440572,claude-opus-4-7,sf_businesscapability-57
320dae65-aed2-4ef3-a244-7902b3236843,2026-06-07T11:54:23.660Z,2026-06-07T12:09:22.005Z,clear,1.101778,52,23748,116464,2114938,2255202,claude-opus-4-7,sf_businesscapability-57
cf097110-cb07-4507-9f79-d3d2088d0ef6,2026-06-07T12:12:36.950Z,2026-06-07T12:32:41.804Z,clear,2.154971,84,50941,166088,4132572,4349685,claude-opus-4-7,sf_businesscapability-57
637592a3-9372-4ac5-94b2-1ce957a594a3,2026-06-07T19:12:01.299Z,2026-06-07T19:31:22.405Z,clear,2.714392,13965,32373,314800,6031030,6392168,claude-opus-4-7,sf_businesscapability-57
afb745e7-9eb7-4ab0-b748-ea38e7de16b3,2026-06-07T19:52:41.820Z,2026-06-07T20:06:28.718Z,clear,2.347275,89,68806,190995,3185560,3445450,claude-opus-4-7,sf_businesscapability-57
38be2dcf-0480-483d-b354-3cec2029325b,2026-06-07T20:07:07.246Z,2026-06-07T20:48:38.863Z,clear,6.133229,4780,71427,1539050,10277809,11893066,claude-opus-4-7,sf_businesscapability-57
86024548-140d-4dbe-b706-d847d213fa3c,2026-06-07T20:20:27.936Z,2026-06-07T20:25:28.787Z,other,0.514570,44,11057,61531,688852,761484,claude-opus-4-7,sf_businesscapability-57
e41beb41-0d1b-4f70-8160-c37ca0355147,2026-06-07T20:49:30.136Z,2026-06-07T21:18:02.733Z,clear,4.353406,165,69743,383107,8304576,8757591,claude-opus-4-7,sf_businesscapability-57
13be0197-15d8-46f2-b879-7490d1b826ca,2026-06-07T21:18:52.495Z,2026-06-08T07:34:06.770Z,other,0.372740,21,758,64991,117361,183131,claude-opus-4-7,sf_businesscapability-57
e2933ebf-4065-4c44-b183-8086a54722e8,2026-06-07T21:33:42.548Z,2026-06-07T21:40:30.317Z,clear,0.530363,27,5973,83818,563969,653787,claude-opus-4-7,sf_businesscapability-57
a90ba00b-281d-4083-a551-c18f3292cb34,2026-06-07T21:50:58.129Z,2026-06-08T07:26:40.103Z,clear,6.120607,279,75871,502246,9451812,10030208,claude-opus-4-7,sf_businesscapability-57
ac6d22d0-413c-4e93-9839-7dc7f6725450,2026-06-08T07:26:54.988Z,2026-06-08T09:00:09.449Z,clear,4.340932,1039,30664,487364,7205901,7724968,claude-opus-4-7,sf_businesscapability-57
deb9ae76-6473-4ca8-b2a5-7cc7060313df,2026-06-08T08:31:01.581Z,2026-06-08T08:31:28.840Z,other,0.161198,14,461,34833,82230,117538,claude-opus-4-7,sf_businesscapability-57
4980677a-8bce-436f-9060-958fa837265a,2026-06-08T09:00:10.274Z,2026-06-08T09:00:31.846Z,clear,0.083876,3976,2457,11420,225144,242997,claude-opus-4-7,sf_businesscapability-57
837f189d-c66c-4ec3-883a-c0c04a4368e6,2026-06-08T09:00:54.699Z,2026-06-08T09:43:50.634Z,clear,2.918706,158,58042,289345,5233248,5580793,claude-opus-4-7,sf_businesscapability-57
daa3ab91-d092-4c8f-ac28-3d3c1e6d16ad,2026-06-08T09:09:30.038Z,2026-06-08T09:09:39.786Z,other,0.106343,6,30,15907,12289,28232,claude-opus-4-7,sf_businesscapability-57
8cc05b58-463d-429b-be91-bb97ea8f6e9a,2026-06-08T09:44:21.812Z,2026-06-08T10:45:00.471Z,clear,6.818234,263,106742,528099,13248610,13883714,claude-opus-4-7,sf_businesscapability-57
340795b9-da4c-4cc8-af64-b29c31818ae3,2026-06-08T10:45:07.050Z,2026-06-08T22:43:15.929Z,clear,0.856857,372,8585,142178,786556,937691,claude-opus-4-7,sf_businesscapability-57
ecb90e7c-61c1-4adf-85d3-057e56fcb97a,2026-06-09T00:11:36.892Z,2026-06-09T03:44:27.386Z,clear,16.465412,339,140920,1568050,22603279,24312588,claude-opus-4-7,sf_businesscapability-57
6817c84a-a90f-4b54-a44c-f5e3664839d6,2026-06-09T03:45:16.228Z,2026-06-09T04:19:02.247Z,clear,2.143166,21631,30906,437298,3114607,3604442,claude-opus-4-7,sf_businesscapability-57
7608ee95-60f7-4294-9cfd-0153c4820ddc,2026-06-09T04:26:04.125Z,2026-06-09T05:14:07.760Z,clear,1.591791,25614,21859,467929,1448074,1963476,claude-opus-4-7,sf_businesscapability-57
